product_id,product_description,cod_agencia_id,cod_ruta_id,date,last_8wk_avg_sales_units,last_8wk_avg_return_units,units,forecast_creation_date
29554,Tostadas Integrales 16p 100g GRI,14464,1208,1/23/2019,0,0,18,1/22/2019
32497,Panditas Acidos 5p 25g EXP CA RIC_3316,14461,1246,1/23/2019,0,0,23,1/22/2019
29521,Dulzones Chocolate 2p 60g SUP,14461,1509,1/23/2019,0,0,6,1/22/2019
29473,Molde Blanco 500g SUP,14462,1505,1/23/2019,0,0,40,1/22/2019
500329,Mini Brownie Chocolate 18g BIM_500329,14466,1201,1/23/2019,0,0,15,1/22/2019
41687,Bimdog 8p 320g BIM_41687,14461,1559,1/23/2019,0,0,6,1/22/2019
29527,Rosquitas Trenzadas 200g SUP,14471,1214,1/23/2019,0,0,10,1/22/2019
49276,Submarinos Chocomora 2p 54g MLA_49276,14462,1243,1/23/2019,0,0,12,1/22/2019
42223,Molde Blanco con Actileche 580g BIM_42223,14462,4904,1/23/2019,0,0,7,1/22/2019
29490,Super Hot Dog 8p 600g SUP,14462,1202,1/23/2019,0,0,1,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14462,1263,1/23/2019,0,0,1,1/22/2019
29536,Bimboletes Gotas Chocolate 2p 70g BIM_29536,14472,1216,1/23/2019,0,0,4,1/22/2019
29502,Briollo 8p 240g PNL,14463,1504,1/23/2019,0,0,15,1/22/2019
41688,Bimburger 4p 230g BIM_41688,14464,1229,1/23/2019,0,0,1,1/22/2019
29495,Hot Dog 8p 320g SUP,14461,1588,1/23/2019,0,0,11,1/22/2019
42609,Submarinos Chocolate 4p 33g MLA_42609,14461,1576,1/23/2019,0,0,10,1/22/2019
41685,Molde Actileche sn Corteza 450g BIM_41685,14462,1203,1/23/2019,0,0,2,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14463,120,1/23/2019,0,0,1,1/22/2019
29534,Bimboletes Vainilla 2p 70g BIM_29534,14472,1203,1/23/2019,0,0,1,1/22/2019
29533,Mini Rosquitas Integrales 50g SUP,14462,1266,1/23/2019,0,0,10,1/22/2019
42517,Supan Integral Clasico 500g SUP_42517,14463,520,1/23/2019,0,0,6,1/22/2019
29499,Super Hamburguesa 12p 800g REY,14463,121,1/23/2019,0,0,1,1/22/2019
500329,Mini Brownie Chocolate 18g BIM_500329,14472,1220,1/23/2019,0,0,65,1/22/2019
29527,Rosquitas Trenzadas 200g SUP,14462,1236,1/23/2019,0,0,17,1/22/2019
29495,Hot Dog 8p 320g SUP,14461,1516,1/23/2019,0,0,11,1/22/2019
41685,Molde Actileche sn Corteza 450g BIM_41685,14466,1205,1/23/2019,0,0,12,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14466,1217,1/23/2019,0,0,3,1/22/2019
29471,Molde Gigante 800g REY,14461,1202,1/23/2019,0,0,8,1/22/2019
29479,Molde Integral 700g SUP,14462,1251,1/23/2019,0,0,2,1/22/2019
29471,Molde Gigante 800g REY,14461,1212,1/23/2019,0,0,19,1/22/2019
29541,Mini Tostadas Naturales 120g GRI,14464,1206,1/23/2019,0,0,1,1/22/2019
500329,Mini Brownie Chocolate 18g BIM_500329,14461,1231,1/23/2019,0,0,17,1/22/2019
29557,Apanadura 250g BIM,14462,1252,1/23/2019,0,0,6,1/22/2019
29497,Super Hot Dog 8p 600g REY,14462,1266,1/23/2019,0,0,3,1/22/2019
536,Panquecito 50g tira BIM_133,14464,1225,1/23/2019,0,0,65,1/22/2019
29557,Apanadura 250g BIM,14477,1205,1/23/2019,0,0,5,1/22/2019
29527,Rosquitas Trenzadas 200g SUP,14461,1202,1/23/2019,0,0,1,1/22/2019
42517,Supan Integral Clasico 500g SUP_42517,14473,1206,1/23/2019,0,0,3,1/22/2019
29556,Apanadura 500g GRI,14471,1208,1/23/2019,0,0,5,1/22/2019
29543,Mini Tostadas Francesas 120g GRI,14461,1522,1/23/2019,0,0,21,1/22/2019
29549,Mini Tostadas Integrales 40g GRI,14464,1218,1/23/2019,0,0,5,1/22/2019
29502,Briollo 8p 240g PNL,14461,1262,1/23/2019,0,0,10,1/22/2019
29553,Tostadas Francesas 16p 120g GRI,14461,1267,1/23/2019,0,0,15,1/22/2019
500328,Mini Chocoso 20g BIM_500328,14464,1228,1/23/2019,0,0,43,1/22/2019
29558,Apanadura Dorada 150g SUP,14472,1211,1/23/2019,0,0,1,1/22/2019
29536,Bimboletes Gotas Chocolate 2p 70g BIM_29536,14472,1214,1/23/2019,0,0,13,1/22/2019
500329,Mini Brownie Chocolate 18g BIM_500329,14464,1222,1/23/2019,0,0,18,1/22/2019
29526,Rosquitas Llaneras 200g SUP,14461,1209,1/23/2019,0,0,12,1/22/2019
29497,Super Hot Dog 8p 600g REY,14477,107,1/23/2019,0,0,1,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14466,1245,1/23/2019,0,0,1,1/22/2019
536,Panquecito 50g tira BIM_133,14466,1215,1/23/2019,0,0,66,1/22/2019
29497,Super Hot Dog 8p 600g REY,14465,1214,1/23/2019,0,0,20,1/22/2019
29526,Rosquitas Llaneras 200g SUP,14468,1210,1/23/2019,0,0,12,1/22/2019
29473,Molde Blanco 500g SUP,14472,1211,1/23/2019,0,0,90,1/22/2019
42517,Supan Integral Clasico 500g SUP_42517,14462,1505,1/23/2019,0,0,20,1/22/2019
44945,Hot Dog Gourmet 12p 890g EUR_4531,14477,1203,1/23/2019,0,0,2,1/22/2019
29526,Rosquitas Llaneras 200g SUP,14462,1241,1/23/2019,0,0,3,1/22/2019
29554,Tostadas Integrales 16p 100g GRI,14468,1221,1/23/2019,0,0,2,1/22/2019
29497,Super Hot Dog 8p 600g REY,14464,1223,1/23/2019,0,0,3,1/22/2019
29527,Rosquitas Trenzadas 200g SUP,14462,1280,1/23/2019,0,0,1,1/22/2019
29470,Molde sin Corteza 450g GRI,14461,1584,1/23/2019,0,0,10,1/22/2019
42513,Molde 100pct Integral 600g BIM_42513,14466,4901,1/23/2019,0,0,8,1/22/2019
29558,Apanadura Dorada 150g SUP,14471,1213,1/23/2019,0,0,37,1/22/2019
29541,Mini Tostadas Naturales 120g GRI,14464,1214,1/23/2019,0,0,1,1/22/2019
29499,Super Hamburguesa 12p 800g REY,14472,1259,1/23/2019,0,0,4,1/22/2019
29473,Molde Blanco 500g SUP,14463,4903,1/23/2019,0,0,140,1/22/2019
29491,Super Hamburguesa 8p 520g SUP,14463,132,1/23/2019,0,0,1,1/22/2019
2546,Pan Tostadito Natural 20p 115g BIM_1982,14462,1517,1/23/2019,0,0,12,1/22/2019
29537,Pan Dulce 16p 500g Dpy BIM_29537,14462,1202,1/23/2019,0,0,1,1/22/2019
32497,Panditas Acidos 5p 25g EXP CA RIC_3316,14466,1222,1/23/2019,0,0,20,1/22/2019
49276,Submarinos Chocomora 2p 54g MLA_49276,14462,1257,1/23/2019,0,0,3,1/22/2019
29530,Mini Rosquitas Naturales 50g SUP,14461,1271,1/23/2019,0,0,3,1/22/2019
41685,Molde Actileche sn Corteza 450g BIM_41685,14464,1208,1/23/2019,0,0,9,1/22/2019
29534,Bimboletes Vainilla 2p 70g BIM_29534,14466,1210,1/23/2019,0,0,6,1/22/2019
29534,Bimboletes Vainilla 2p 70g BIM_29534,14462,1284,1/23/2019,0,0,6,1/22/2019
29487,Molde Avena y Nueces 650g BAU,14462,1282,1/23/2019,0,0,7,1/22/2019
536,Panquecito 50g tira BIM_133,14472,1204,1/23/2019,0,0,60,1/22/2019
41688,Bimburger 4p 230g BIM_41688,14461,1593,1/23/2019,0,0,15,1/22/2019
29534,Bimboletes Vainilla 2p 70g BIM_29534,14461,4902,1/23/2019,0,0,10,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14465,1211,1/23/2019,0,0,4,1/22/2019
29484,Molde 9 Cereales 680g BAU,14463,1509,1/23/2019,0,0,10,1/22/2019
500328,Mini Chocoso 20g BIM_500328,14462,1248,1/23/2019,0,0,6,1/22/2019
44945,Hot Dog Gourmet 12p 890g EUR_4531,14464,4903,1/23/2019,0,0,50,1/22/2019
500328,Mini Chocoso 20g BIM_500328,14461,1221,1/23/2019,0,0,6,1/22/2019
29487,Molde Avena y Nueces 650g BAU,14461,1527,1/23/2019,0,0,10,1/22/2019
42517,Supan Integral Clasico 500g SUP_42517,14468,1221,1/23/2019,0,0,4,1/22/2019
42517,Supan Integral Clasico 500g SUP_42517,14463,519,1/23/2019,0,0,18,1/22/2019
29502,Briollo 8p 240g PNL,14466,1203,1/23/2019,0,0,6,1/22/2019
29490,Super Hot Dog 8p 600g SUP,14463,4903,1/23/2019,0,0,4,1/22/2019
536,Panquecito 50g tira BIM_133,14468,1220,1/23/2019,0,0,8,1/22/2019
29469,Molde Brioche 580g GRI,14472,1202,1/23/2019,0,0,2,1/22/2019
29481,Molde 9 Cereales 500g BAU,14471,1215,1/23/2019,0,0,1,1/22/2019
29499,Super Hamburguesa 12p 800g REY,14462,1248,1/23/2019,0,0,5,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14473,1211,1/23/2019,0,0,3,1/22/2019
536,Panquecito 50g tira BIM_133,14466,1242,1/23/2019,0,0,151,1/22/2019
29491,Super Hamburguesa 8p 520g SUP,14468,1217,1/23/2019,0,0,1,1/22/2019
41685,Molde Actileche sn Corteza 450g BIM_41685,14461,1229,1/23/2019,0,0,8,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14461,1253,1/23/2019,0,0,1,1/22/2019
29546,Tostadas Francesas 4p 30g GRI,14472,1218,1/23/2019,0,0,26,1/22/2019
40949,Rosquitas Integrales 200g SUP_40949,14462,1504,1/23/2019,0,0,12,1/22/2019
41685,Molde Actileche sn Corteza 450g BIM_41685,14461,1588,1/23/2019,0,0,40,1/22/2019
29502,Briollo 8p 240g PNL,14461,1520,1/23/2019,0,0,15,1/22/2019
29536,Bimboletes Gotas Chocolate 2p 70g BIM_29536,14461,4902,1/23/2019,0,0,8,1/22/2019
32497,Panditas Acidos 5p 25g EXP CA RIC_3316,14465,1217,1/23/2019,0,0,23,1/22/2019
29551,Tostadas Naturales 16p 100g GRI,14461,1216,1/23/2019,0,0,6,1/22/2019
29502,Briollo 8p 240g PNL,14461,1235,1/23/2019,0,0,23,1/22/2019
29530,Mini Rosquitas Naturales 50g SUP,14472,1261,1/23/2019,0,0,12,1/22/2019
500328,Mini Chocoso 20g BIM_500328,14477,1204,1/23/2019,0,0,6,1/22/2019
42609,Submarinos Chocolate 4p 33g MLA_42609,14471,1209,1/23/2019,0,0,17,1/22/2019
500328,Mini Chocoso 20g BIM_500328,14472,1212,1/23/2019,0,0,6,1/22/2019
29554,Tostadas Integrales 16p 100g GRI,14461,1211,1/23/2019,0,0,14,1/22/2019
536,Panquecito 50g tira BIM_133,14472,1203,1/23/2019,0,0,31,1/22/2019
29556,Apanadura 500g GRI,14462,1235,1/23/2019,0,0,20,1/22/2019
40949,Rosquitas Integrales 200g SUP_40949,14466,1207,1/23/2019,0,0,7,1/22/2019
29534,Bimboletes Vainilla 2p 70g BIM_29534,14462,1285,1/23/2019,0,0,7,1/22/2019
29491,Super Hamburguesa 8p 520g SUP,14461,1580,1/23/2019,0,0,6,1/22/2019
500329,Mini Brownie Chocolate 18g BIM_500329,14461,1240,1/23/2019,0,0,9,1/22/2019
40949,Rosquitas Integrales 200g SUP_40949,14461,1515,1/23/2019,0,0,12,1/22/2019
29542,Mini Tostadas Naturales 40g GRI,14461,1209,1/23/2019,0,0,20,1/22/2019
29499,Super Hamburguesa 12p 800g REY,14473,1204,1/23/2019,0,0,30,1/22/2019
29530,Mini Rosquitas Naturales 50g SUP,14473,1201,1/23/2019,0,0,5,1/22/2019
42609,Submarinos Chocolate 4p 33g MLA_42609,14478,1501,1/23/2019,0,0,665,1/22/2019
29551,Tostadas Naturales 16p 100g GRI,14462,1204,1/23/2019,0,0,7,1/22/2019
32497,Panditas Acidos 5p 25g EXP CA RIC_3316,14464,1226,1/23/2019,0,0,44,1/22/2019
42517,Supan Integral Clasico 500g SUP_42517,14472,1210,1/23/2019,0,0,3,1/22/2019
45272,Hot Dog Gourmet 12p 890g EUR_4531,14461,1565,1/23/2019,0,0,9,1/22/2019
39724,Tortillinas Integrales 10p 250g BIM_39724,14462,1518,1/23/2019,0,0,54,1/22/2019
49276,Submarinos Chocomora 2p 54g MLA_49276,14462,1282,1/23/2019,0,0,9,1/22/2019
29497,Super Hot Dog 8p 600g REY,14466,1212,1/23/2019,0,0,1,1/22/2019
29473,Molde Blanco 500g SUP,14461,1593,1/23/2019,0,0,50,1/22/2019
29536,Bimboletes Gotas Chocolate 2p 70g BIM_29536,14465,1212,1/23/2019,0,0,17,1/22/2019
29484,Molde 9 Cereales 680g BAU,14461,1521,1/23/2019,0,0,20,1/22/2019
29558,Apanadura Dorada 150g SUP,14473,1210,1/23/2019,0,0,16,1/22/2019
29542,Mini Tostadas Naturales 40g GRI,14463,128,1/23/2019,0,0,3,1/22/2019
500329,Mini Brownie Chocolate 18g BIM_500329,14462,1267,1/23/2019,0,0,6,1/22/2019
33288,Submarinos Mix 540g Cj MLA_33288,14477,502,1/23/2019,0,0,1,1/22/2019
29553,Tostadas Francesas 16p 120g GRI,14461,4911,1/23/2019,0,0,51,1/22/2019
29533,Mini Rosquitas Integrales 50g SUP,14464,1216,1/23/2019,0,0,6,1/22/2019
41687,Bimdog 8p 320g BIM_41687,14472,1214,1/23/2019,0,0,4,1/22/2019
29497,Super Hot Dog 8p 600g REY,14462,1248,1/23/2019,0,0,36,1/22/2019
536,Panquecito 50g tira BIM_133,14461,4909,1/23/2019,0,0,24,1/22/2019
29534,Bimboletes Vainilla 2p 70g BIM_29534,14461,4913,1/23/2019,0,0,20,1/22/2019
29497,,14461,1263,1/23/2019,0,0,3,1/22/2019
29489,,14466,1209,1/23/2019,0,0,47,1/22/2019
29536,,14461,4903,1/23/2019,0,0,40,1/22/2019
33288,,14462,1236,1/23/2019,0,0,1,1/22/2019
29538,,14462,1258,1/23/2019,0,0,11,1/22/2019
29473,,14464,4903,1/23/2019,0,0,158,1/22/2019
29491,,14463,118,1/23/2019,0,0,1,1/22/2019
42609,,14462,1280,1/23/2019,0,0,5,1/22/2019
29533,,14461,1208,1/23/2019,0,0,7,1/22/2019
29544,,14462,1245,1/23/2019,0,0,1,1/22/2019
536,,14461,1250,1/23/2019,0,0,22,1/22/2019
29558,,14471,1205,1/23/2019,0,0,19,1/22/2019
536,,14466,1222,1/23/2019,0,0,98,1/22/2019
29499,,14461,3345,1/23/2019,0,0,40,1/22/2019
41685,,14466,1215,1/23/2019,0,0,1,1/22/2019
29558,,14463,525,1/23/2019,0,0,25,1/22/2019
29533,,14463,1242,1/23/2019,0,0,3,1/22/2019
29527,,14466,1246,1/23/2019,0,0,1,1/22/2019
42517,,14466,1209,1/23/2019,0,0,11,1/22/2019
48920,,14465,1201,1/23/2019,0,0,2,1/22/2019
29533,,14462,1235,1/23/2019,0,0,1,1/22/2019
42517,,14463,1239,1/23/2019,0,0,9,1/22/2019
40949,,14471,1208,1/23/2019,0,0,3,1/22/2019
42223,,14465,1216,1/23/2019,0,0,10,1/22/2019
29554,,14463,118,1/23/2019,0,0,10,1/22/2019
29558,,14463,1241,1/23/2019,0,0,11,1/22/2019
42517,,14461,4904,1/23/2019,0,0,40,1/22/2019
40949,,14468,1205,1/23/2019,0,0,3,1/22/2019
39723,,14465,1506,1/23/2019,0,0,27,1/22/2019
45272,,14461,4901,1/23/2019,0,0,11,1/22/2019
42609,,14472,1255,1/23/2019,0,0,1,1/22/2019
29549,,14468,1218,1/23/2019,0,0,17,1/22/2019
29544,,14463,518,1/23/2019,0,0,3,1/22/2019
29549,,14462,1268,1/23/2019,0,0,1,1/22/2019
29558,,14461,1213,1/23/2019,0,0,6,1/22/2019
29499,,14461,1207,1/23/2019,0,0,1,1/22/2019
48948,,14468,1202,1/23/2019,0,0,2,1/22/2019
29530,,14463,132,1/23/2019,0,0,9,1/22/2019
500328,,14462,1252,1/23/2019,0,0,6,1/22/2019
29554,,14463,528,1/23/2019,0,0,10,1/22/2019
536,,14472,1254,1/23/2019,0,0,39,1/22/2019
29497,,14461,1251,1/23/2019,0,0,2,1/22/2019
29497,,14461,1223,1/23/2019,0,0,7,1/22/2019
29489,,14468,1505,1/23/2019,0,0,4,1/22/2019
29495,,14461,1220,1/23/2019,0,0,1,1/22/2019
42517,,14461,1267,1/23/2019,0,0,7,1/22/2019
29491,,14478,1501,1/23/2019,0,0,210,1/22/2019
29530,,14477,501,1/23/2019,0,0,3,1/22/2019
536,,14462,1282,1/23/2019,0,0,18,1/22/2019
42517,,14472,1255,1/23/2019,0,0,1,1/22/2019
29471,,14461,1241,1/23/2019,0,0,7,1/22/2019
536,,14463,522,1/23/2019,0,0,5,1/22/2019
29502,,14472,1210,1/23/2019,0,0,7,1/22/2019
29526,,14472,1203,1/23/2019,0,0,2,1/22/2019
42525,,14464,1203,1/23/2019,0,0,1,1/22/2019
29499,,14461,1252,1/23/2019,0,0,1,1/22/2019
29530,,14472,1216,1/23/2019,0,0,8,1/22/2019
33288,,14465,1207,1/23/2019,0,0,3,1/22/2019
29473,,14468,1205,1/23/2019,0,0,1,1/22/2019
29553,,14477,105,1/23/2019,0,0,5,1/22/2019
40264,,14464,4901,1/23/2019,0,0,10,1/22/2019
41685,,14472,1207,1/23/2019,0,0,3,1/22/2019
29534,,14465,1215,1/23/2019,0,0,1,1/22/2019
41687,,14463,528,1/23/2019,0,0,1,1/22/2019
49276,,14464,1228,1/23/2019,0,0,7,1/22/2019
29502,,14461,1218,1/23/2019,0,0,12,1/22/2019
29548,,14471,1209,1/23/2019,0,0,6,1/22/2019
32497,,14463,520,1/23/2019,0,0,33,1/22/2019
29554,,14477,507,1/23/2019,0,0,5,1/22/2019
536,,14462,3502,1/23/2019,0,0,3,1/22/2019
29481,,14465,1209,1/23/2019,0,0,3,1/22/2019
29558,,14463,531,1/23/2019,0,0,12,1/22/2019
29470,,14477,104,1/23/2019,0,0,1,1/22/2019
29533,,14461,1220,1/23/2019,0,0,14,1/22/2019
42619,,14468,1221,1/23/2019,0,0,18,1/22/2019
29481,,14461,1203,1/23/2019,0,0,2,1/22/2019
500328,,14462,1267,1/23/2019,0,0,6,1/22/2019
29537,,14466,1241,1/23/2019,0,0,1,1/22/2019
41685,,14461,1566,1/23/2019,0,0,12,1/22/2019
29556,,14466,1501,1/23/2019,0,0,19,1/22/2019
29554,,14462,1257,1/23/2019,0,0,6,1/22/2019
29470,,14471,1209,1/23/2019,0,0,7,1/22/2019
29502,,14477,501,1/23/2019,0,0,3,1/22/2019
40949,,14462,1204,1/23/2019,0,0,6,1/22/2019
29543,,14472,1210,1/23/2019,0,0,3,1/22/2019
32497,,14462,1281,1/23/2019,0,0,24,1/22/2019
29495,,14465,1507,1/23/2019,0,0,11,1/22/2019
41684,,14473,1205,1/23/2019,0,0,8,1/22/2019
33288,,14465,1216,1/23/2019,0,0,4,1/22/2019
29552,,14466,1206,1/23/2019,0,0,5,1/22/2019
41687,,14463,4903,1/23/2019,0,0,7,1/22/2019
29534,,14468,1209,1/23/2019,0,0,2,1/22/2019
42517,,14466,1223,1/23/2019,0,0,6,1/22/2019
29470,,14461,1518,1/23/2019,0,0,20,1/22/2019
41687,,14468,1507,1/23/2019,0,0,12,1/22/2019
42626,,14461,1527,1/23/2019,0,0,35,1/22/2019
42626,,14462,1237,1/23/2019,0,0,20,1/22/2019
29521,,14478,1503,1/23/2019,0,0,616,1/22/2019
29470,,14461,1511,1/23/2019,0,0,40,1/22/2019
45272,,14461,1518,1/23/2019,0,0,18,1/22/2019
29553,,14462,1202,1/23/2019,0,0,3,1/22/2019
29469,,14462,1202,1/23/2019,0,0,1,1/22/2019
49276,,14472,1215,1/23/2019,0,0,7,1/22/2019
41688,,14461,1239,1/23/2019,0,0,1,1/22/2019
29499,,14477,1210,1/23/2019,0,0,1,1/22/2019
500328,,14468,1201,1/23/2019,0,0,6,1/22/2019
45272,,14461,1215,1/23/2019,0,0,1,1/22/2019
29557,,14461,1218,1/23/2019,0,0,26,1/22/2019
33288,,14465,1201,1/23/2019,0,0,1,1/22/2019
33288,,14461,1241,1/23/2019,0,0,3,1/22/2019
29553,,14463,518,1/23/2019,0,0,6,1/22/2019
29527,,14472,1254,1/23/2019,0,0,1,1/22/2019
42619,,14462,1229,1/23/2019,0,0,5,1/22/2019
42517,,14462,1284,1/23/2019,0,0,4,1/22/2019
42517,,14461,1230,1/23/2019,0,0,13,1/22/2019
29470,,14461,1565,1/23/2019,0,0,10,1/22/2019
29551,,14478,1501,1/23/2019,0,0,816,1/22/2019
32497,,14464,4902,1/23/2019,0,0,82,1/22/2019
536,,14472,1201,1/23/2019,0,0,57,1/22/2019
32497,,14464,1211,1/23/2019,0,0,25,1/22/2019
29553,,14466,1212,1/23/2019,0,0,2,1/22/2019
29473,,14461,1505,1/23/2019,0,0,100,1/22/2019
500328,,14463,531,1/23/2019,0,0,6,1/22/2019
500328,,14462,1281,1/23/2019,0,0,8,1/22/2019
29558,,14477,507,1/23/2019,0,0,3,1/22/2019
41684,,14466,1242,1/23/2019,0,0,14,1/22/2019
29470,,14461,1588,1/23/2019,0,0,60,1/22/2019
29499,,14461,1222,1/23/2019,0,0,5,1/22/2019
29499,,14464,1203,1/23/2019,0,0,1,1/22/2019
2546,,14465,1506,1/23/2019,0,0,12,1/22/2019
29552,,14461,1225,1/23/2019,0,0,2,1/22/2019
29554,,14477,104,1/23/2019,0,0,5,1/22/2019
29554,,14462,1266,1/23/2019,0,0,19,1/22/2019
29479,,14465,1514,1/23/2019,0,0,10,1/22/2019
29530,,14461,1237,1/23/2019,0,0,5,1/22/2019
32497,,14461,4913,1/23/2019,0,0,53,1/22/2019
29471,,14477,507,1/23/2019,0,0,21,1/22/2019
29526,,14471,1210,1/23/2019,0,0,3,1/22/2019
29554,,14464,1229,1/23/2019,0,0,4,1/22/2019
29551,,14461,1228,1/23/2019,0,0,8,1/22/2019
29544,,14472,1204,1/23/2019,0,0,5,1/22/2019
29558,,14462,1282,1/23/2019,0,0,4,1/22/2019
29554,,14462,1235,1/23/2019,0,0,40,1/22/2019
29526,,14462,1254,1/23/2019,0,0,5,1/22/2019
29473,,14466,1501,1/23/2019,0,0,130,1/22/2019
29537,,14472,1252,1/23/2019,0,0,1,1/22/2019
48948,,14463,1243,1/23/2019,0,0,11,1/22/2019
29481,,14461,1505,1/23/2019,0,0,36,1/22/2019
29542,,14472,1201,1/23/2019,0,0,2,1/22/2019
29469,,14472,1211,1/23/2019,0,0,2,1/22/2019
536,,14464,1202,1/23/2019,0,0,61,1/22/2019
42517,,14463,127,1/23/2019,0,0,7,1/22/2019
29552,,14465,1207,1/23/2019,0,0,1,1/22/2019
42609,,14466,1241,1/23/2019,0,0,12,1/22/2019
29490,,14461,1525,1/23/2019,0,0,12,1/22/2019
41685,,14465,1507,1/23/2019,0,0,10,1/22/2019
29551,,14461,1230,1/23/2019,0,0,5,1/22/2019
29537,,14461,1210,1/23/2019,0,0,1,1/22/2019
41685,,14462,1228,1/23/2019,0,0,1,1/22/2019
29497,,14463,118,1/23/2019,0,0,1,1/22/2019
29559,,14462,1252,1/23/2019,0,0,1,1/22/2019
29483,,14465,1507,1/23/2019,0,0,12,1/22/2019
44945,,14477,1209,1/23/2019,0,0,7,1/22/2019
29473,,14468,1211,1/23/2019,0,0,7,1/22/2019
500329,,14472,1202,1/23/2019,0,0,12,1/22/2019
33288,,14471,1215,1/23/2019,0,0,1,1/22/2019
29490,,14478,1501,1/23/2019,0,0,372,1/22/2019
40949,,14461,4909,1/23/2019,0,0,9,1/22/2019
29553,,14462,1240,1/23/2019,0,0,15,1/22/2019
29473,,14461,4904,1/23/2019,0,0,30,1/22/2019
44945,,14464,4902,1/23/2019,0,0,40,1/22/2019
42619,,14462,1248,1/23/2019,0,0,5,1/22/2019
29484,,14461,1589,1/23/2019,0,0,10,1/22/2019
40949,,14461,3362,1/23/2019,0,0,36,1/22/2019
29490,,14468,1221,1/23/2019,0,0,1,1/22/2019
500328,,14462,1242,1/23/2019,0,0,11,1/22/2019
45272,,14462,1266,1/23/2019,0,0,3,1/22/2019
29553,,14463,117,1/23/2019,0,0,13,1/22/2019
29491,,14466,1222,1/23/2019,0,0,1,1/22/2019
29483,,14462,4905,1/23/2019,0,0,20,1/22/2019
29544,,14463,532,1/23/2019,0,0,5,1/22/2019
41628,,14461,1513,1/23/2019,0,0,12,1/22/2019
29552,,14461,1576,1/23/2019,0,0,34,1/22/2019
41688,,14463,529,1/23/2019,0,0,1,1/22/2019
